Semana,Producto_ID,State_ID,cluster,Demanda_uni_equil
5,30091,7.0,22,12.0
5,30532,13.0,22,45853.0
5,31507,13.0,22,10999.0
5,30571,13.0,22,7506.0
5,34851,24.0,22,1433.0
5,43348,24.0,22,27.0
5,43023,6.0,22,15.0
5,5310,0.0,22,44382.0
5,47611,0.0,22,10425.0
5,32287,0.0,22,172.0
5,35973,0.0,22,18.0
5,35106,0.0,22,3435.0
5,43231,31.0,22,24.0
5,32436,1.0,22,3085.0
5,46440,0.0,22,2.0
5,43178,5.0,22,210.0
5,33741,17.0,22,38.0
5,1220,16.0,22,24026.0
5,35412,6.0,22,3857.0
5,31184,32.0,22,45.0
5,43274,6.0,22,2470.0
5,1278,20.0,1,103679.0
5,30549,20.0,22,1700.0
5,43209,31.0,22,98.0
5,35525,2.0,22,1640.0
5,36773,26.0,22,270.0
5,1146,28.0,22,13958.0
5,1144,28.0,22,1563.0
5,33871,28.0,22,34.0
5,1182,27.0,16,3955.0
5,30252,27.0,22,13.0
5,34211,27.0,22,1992.0
5,30236,19.0,22,240.0
5,6469,29.0,22,1026.0
5,3718,29.0,22,1319.0
5,32815,29.0,22,521.0
5,1064,8.0,25,12226.0
5,35527,29.0,22,247.0
5,34802,29.0,22,1546.0
5,43173,27.0,22,251.0
5,7724,2.0,22,1412.0
5,34212,28.0,22,492.0
5,48019,10.0,22,104.0
5,31471,5.0,22,13034.0
5,37187,11.0,22,27.0
5,34794,12.0,22,5180.0
5,30572,24.0,22,25717.0
5,43187,7.0,22,5608.0
5,3144,13.0,22,3873.0
5,43039,13.0,22,2441.0
5,43199,7.0,22,252.0
5,33262,24.0,22,81.0
5,43223,6.0,22,122.0
5,41938,3.0,22,45826.0
5,630,3.0,1,40.0
5,40930,10.0,22,20.0
5,43202,0.0,22,11731.0
5,30378,32.0,22,253.0
5,31779,1.0,22,4.0
5,31207,5.0,22,108.0
5,37000,9.0,22,640.0
5,32934,16.0,22,2611.0
5,4280,6.0,22,21342.0
5,32845,32.0,22,0.0
5,43058,6.0,22,22936.0
5,3270,14.0,22,3632.0
5,31590,14.0,22,51.0
5,1250,15.0,25,45585.0
5,35144,31.0,22,221.0
5,31089,1.0,22,2258.0
5,37005,2.0,22,21811.0
5,31625,2.0,22,128.0
5,43000,27.0,22,1346.0
5,46716,19.0,22,278.0
5,30249,19.0,22,499.0
5,1160,8.0,22,31759.0
5,30813,8.0,22,4560.0
5,35241,29.0,22,210.0
5,43027,28.0,22,368.0
5,5354,2.0,22,2017.0
5,4270,19.0,22,1643.0
5,35614,5.0,22,6.0
5,43195,5.0,22,158.0
5,35897,5.0,22,2550.0
5,32962,12.0,22,1218.0
5,37210,12.0,22,1257.0
5,35453,24.0,22,2254.0
5,1212,9.0,22,3909.0
5,40447,9.0,22,2321.0
5,1169,9.0,22,6559.0
5,32394,9.0,22,28110.0
5,36250,13.0,22,97.0
5,33262,13.0,22,120.0
5,35525,13.0,22,475.0
5,5380,13.0,22,9844.0
5,34865,24.0,22,2357.0
5,37057,3.0,22,24574.0
5,36091,32.0,22,804.0
5,34801,10.0,22,0.0
5,4150,9.0,22,6081.0
5,46128,17.0,22,6667.0
5,4767,16.0,22,5335.0
5,31514,6.0,22,6967.0
5,37210,14.0,22,163.0
5,2505,14.0,22,674.0
5,43067,14.0,22,370.0
5,31690,20.0,22,2337.0
5,43068,20.0,22,1518.0
5,32937,15.0,22,2775.0
5,47840,31.0,22,3393.0
5,1120,27.0,22,2820.0
5,32962,19.0,22,617.0
5,43060,29.0,22,782.0
5,43256,29.0,22,24.0
5,46962,29.0,22,48.0
5,43039,10.0,22,11151.0
5,43209,26.0,22,56.0
5,5223,2.0,22,2406.0
5,31779,16.0,22,374.0
5,35785,10.0,22,372.0
5,43058,5.0,22,32437.0
5,36610,5.0,22,44934.0
5,43209,11.0,22,18440.0
5,43255,11.0,22,22.0
5,34892,12.0,22,2944.0
5,43136,12.0,22,91.0
5,5328,7.0,22,9347.0
5,145,9.0,10,412.0
5,36930,9.0,22,335.0
5,34264,9.0,22,166.0
5,43342,13.0,22,1615.0
5,31031,3.0,22,276.0
5,36912,3.0,22,24.0
5,43207,3.0,22,874.0
5,45496,3.0,22,26.0
5,43209,0.0,22,4441.0
5,36948,0.0,22,759.0
5,45449,32.0,22,1788.0
5,36091,6.0,22,768.0
5,43000,0.0,22,77.0
5,2425,2.0,22,1344831.0
5,34866,2.0,22,4368.0
5,35906,10.0,22,132.0
5,31184,16.0,22,166.0
5,30555,32.0,22,343.0
5,72,32.0,6,2231.0
5,1278,15.0,1,177166.0
5,632,15.0,29,702.0
5,43147,15.0,22,4351.0
5,1240,27.0,29,16295.0
5,32953,8.0,22,725.0
5,35456,8.0,22,2498.0
5,43345,2.0,22,3129.0
5,43345,19.0,22,578.0
5,34054,10.0,22,18225.0
5,45296,2.0,22,2415.0
5,49737,2.0,22,24.0
5,44371,16.0,22,923.0
5,5380,10.0,22,2130.0
5,36008,10.0,22,481.0
5,43263,5.0,22,195.0
5,43060,5.0,22,11690.0
5,36988,10.0,22,8.0
5,3978,9.0,22,15.0
5,31512,7.0,22,2330.0
5,43023,9.0,22,448.0
5,31184,13.0,22,20.0
5,43344,24.0,22,38.0
5,31511,3.0,22,3697.0
5,37005,14.0,22,6421.0
5,108,0.0,12,48.0
5,35501,0.0,22,600.0
5,43175,6.0,22,44.0
5,412,29.0,16,480.0
5,37523,2.0,22,13407.0
5,1240,16.0,29,55420.0
5,31310,16.0,22,18327.0
5,43067,32.0,22,1115.0
5,32937,32.0,22,487.0
5,48893,6.0,22,2674.0
5,31031,31.0,22,91.0
5,1250,2.0,25,131902.0
5,35453,26.0,22,329.0
5,43209,19.0,22,747.0
5,1125,29.0,1,10950.0
5,30572,8.0,22,106948.0
5,48077,8.0,22,2009.0
5,43060,19.0,22,1307.0
5,35244,19.0,22,143.0
5,43169,29.0,22,122.0
5,30007,27.0,22,90.0
5,40640,2.0,22,76.0
5,43199,10.0,22,3910.0
5,43069,5.0,22,106006.0
5,30007,11.0,22,762.0
5,43173,12.0,22,577.0
5,32861,12.0,22,9966.0
5,34212,12.0,22,10635.0
5,43361,11.0,22,46.0
5,49928,13.0,22,0.0
5,44371,13.0,22,7005.0
5,34226,13.0,22,521.0
5,31625,7.0,22,136.0
5,46772,24.0,22,3069.0
5,48417,24.0,22,2997.0
5,36773,3.0,22,112.0
5,33196,3.0,22,1181.0
5,40450,14.0,22,5104.0
5,31779,14.0,22,26.0
5,2122,0.0,22,2632.0
5,34389,0.0,22,869.0
5,35644,6.0,22,11.0
5,1289,6.0,25,6.0
5,7145,2.0,22,1196.0
5,35413,2.0,22,24.0
5,31393,5.0,22,12882.0
5,48274,13.0,22,2407.0
5,32204,6.0,22,1293.0
5,45447,6.0,22,2803.0
5,31507,6.0,22,13074.0
5,31184,6.0,22,30.0
5,36610,15.0,22,71184.0
5,35453,15.0,22,4113.0
5,36745,15.0,22,614.0
5,357,31.0,0,30.0
5,4767,2.0,22,11390.0
5,37355,2.0,22,8.0
5,1129,19.0,1,8317.0
5,1250,29.0,25,27241.0
5,43028,28.0,22,192.0
5,2122,16.0,22,14.0
5,30549,12.0,22,5914.0
5,30195,12.0,22,2481.0
5,31498,11.0,22,591.0
5,632,9.0,29,172.0
5,1309,13.0,22,16898.0
5,1643,13.0,22,7.0
5,32204,7.0,22,314.0
5,31089,13.0,22,1255.0
5,42453,13.0,22,1923.0
5,35052,9.0,22,2571.0
5,34469,13.0,22,397.0
5,30215,24.0,22,4.0
5,5328,13.0,22,1643.0
5,630,13.0,1,156.0
5,35095,0.0,22,0.0
5,43200,0.0,22,5855.0
5,34793,0.0,22,4259.0
5,35241,0.0,22,818.0
5,1145,1.0,22,15083.0
5,1112,1.0,22,3005.0
5,35072,0.0,22,0.0
5,33779,2.0,22,3.0
5,31187,29.0,22,20.0
5,36078,2.0,22,768.0
5,35614,10.0,22,108.0
5,48373,5.0,22,289.0
5,44829,10.0,22,2234.0
5,1643,7.0,22,0.0
5,3687,13.0,22,24.0
5,46126,17.0,22,82.0
5,48417,16.0,22,14642.0
5,37058,16.0,22,27101.0
5,3144,32.0,22,1013.0
5,1232,32.0,25,3757.0
5,32934,32.0,22,519.0
5,1230,15.0,25,10147.0
5,48417,2.0,22,66828.0
5,36773,2.0,22,2360.0
5,31720,2.0,22,547.0
5,30551,2.0,22,424.0
5,2233,26.0,22,16803.0
5,43067,28.0,22,921.0
5,1284,19.0,22,67980.0
5,31467,19.0,22,1392.0
5,34785,26.0,22,1183.0
5,45527,27.0,22,20.0
5,34851,27.0,22,213.0
5,30551,27.0,22,4.0
5,37057,19.0,22,2005.0
5,30092,5.0,22,83.0
5,43338,5.0,22,21952.0
5,48578,12.0,22,8447.0
5,3718,12.0,22,1114.0
5,43178,24.0,22,4346.0
5,30574,7.0,22,19738.0
5,35452,9.0,22,3520.0
5,31200,9.0,22,432.0
5,1230,13.0,25,2179.0
5,30416,13.0,22,530.0
5,1373,9.0,22,104.0
5,7761,7.0,22,500.0
5,43038,6.0,22,382.0
5,36910,3.0,22,4.0
5,49973,10.0,22,2375.0
5,6500,0.0,22,319.0
5,7814,32.0,22,1695.0
5,5430,6.0,22,3916.0
5,43218,26.0,22,17.0
5,36398,26.0,22,1190.0
5,36400,26.0,22,1190.0
5,49972,19.0,22,74.0
5,7144,29.0,22,1146.0
5,32144,19.0,22,75.0
5,47124,32.0,22,317.0
5,30555,14.0,22,977.0
5,30946,20.0,22,43.0
5,4767,15.0,22,6648.0
5,32263,15.0,22,1810.0
5,48419,15.0,22,549.0
5,48029,20.0,22,736.0
5,43147,2.0,22,37708.0
5,43039,27.0,22,710.0
5,42110,19.0,22,7135.0
5,43215,19.0,22,33.0
5,30575,8.0,22,37103.0
5,44292,8.0,22,43.0
5,35973,29.0,22,72.0
5,43136,10.0,22,1522.0
5,31588,10.0,22,365.0
5,2025,16.0,22,1861.0
5,43174,5.0,22,6672.0
5,35228,11.0,22,29.0
5,30235,11.0,22,528.0
5,43005,5.0,22,6901.0
5,43058,12.0,22,22714.0
5,42083,9.0,22,13134.0
5,31507,7.0,22,4186.0
5,43064,13.0,22,13457.0
5,1238,13.0,29,5594.0
5,30314,13.0,22,5524.0
5,43344,9.0,22,381.0
5,45447,7.0,22,1.0
5,35241,13.0,22,214.0
5,4085,13.0,22,2301.0
5,36008,3.0,22,316.0
5,48118,1.0,22,45.0
5,36830,0.0,22,56.0
5,43279,6.0,22,0.0
5,1143,3.0,22,40.0
5,30572,14.0,22,49422.0
5,46876,14.0,22,420.0
5,9217,20.0,22,4570.0
5,31467,26.0,22,2186.0
5,43064,28.0,22,5883.0
5,1284,27.0,22,69024.0
5,36008,19.0,22,503.0
5,4259,19.0,22,211.0
5,73,8.0,11,7142.0
5,31720,29.0,22,152.0
5,33261,2.0,22,179.0
5,49860,27.0,22,72.0
5,34865,28.0,22,1580.0
5,45111,10.0,22,12908.0
5,46876,24.0,22,2301.0
5,41938,7.0,22,22473.0
5,43038,9.0,22,1302.0
5,33734,7.0,22,424.0
5,34215,7.0,22,4.0
5,36262,7.0,22,1152.0
5,48136,7.0,22,107.0
5,40680,13.0,22,600.0
5,34938,9.0,22,4156.0
5,2261,7.0,22,1322.0
5,43204,13.0,22,310.0
5,30236,24.0,22,311.0
5,33243,3.0,22,234.0
5,632,14.0,29,543.0
5,205,0.0,20,954.0
5,32284,0.0,22,524.0
5,37383,2.0,22,98.0
5,1187,16.0,22,124.0
5,35453,0.0,22,11743.0
5,40217,32.0,22,4011.0
5,43274,32.0,22,889.0
5,34053,6.0,22,28575.0
5,31467,20.0,22,398.0
5,33871,20.0,22,416.0
5,46772,31.0,22,3466.0
5,32861,31.0,22,416.0
5,42225,1.0,22,7485.0
5,46706,1.0,22,3442.0
5,32937,2.0,22,5555.0
5,1145,2.0,22,17764.0
5,1278,2.0,1,891.0
5,31507,26.0,22,3509.0
5,43027,26.0,22,280.0
5,33736,28.0,22,10.0
5,43175,19.0,22,165.0
5,34056,29.0,22,130.0
5,42791,8.0,22,321.0
5,32953,29.0,22,516.0
5,43160,2.0,22,1277.0
5,43335,19.0,22,200.0
5,43202,29.0,22,95.0
5,47068,29.0,22,100.0
5,43200,28.0,22,166.0
5,43147,10.0,22,8260.0
5,34208,5.0,22,9410.0
5,30532,12.0,22,18545.0
5,35614,12.0,22,77.0
5,36988,12.0,22,32.0
5,43218,24.0,22,1004.0
5,35113,24.0,22,1503.0
5,48029,5.0,22,765.0
5,32287,12.0,22,73.0
5,3526,7.0,22,1546.0
5,1238,7.0,29,9949.0
5,31502,7.0,22,1134.0
5,32937,13.0,22,733.0
5,33671,9.0,22,1269.0
5,35107,9.0,22,595.0
5,31502,9.0,22,940.0
5,32275,13.0,22,116.0
5,36598,3.0,22,6033.0
5,3919,10.0,22,174.0
5,33794,0.0,22,19294.0
5,35148,0.0,22,8076.0
5,5223,32.0,22,1582.0
5,6177,32.0,22,2358.0
5,36024,32.0,22,195.0
5,35785,19.0,22,44.0
5,48135,11.0,22,208.0
5,31594,10.0,22,24.0
5,43347,10.0,22,540.0
5,45299,9.0,22,15.0
5,48417,20.0,22,13095.0
5,30555,20.0,22,332.0
5,30532,31.0,22,8325.0
5,32204,20.0,22,579.0
5,31485,2.0,22,623.0
5,43040,27.0,22,2362.0
5,43066,27.0,22,123.0
5,35651,29.0,22,29166.0
5,34914,29.0,22,213.0
5,43174,29.0,22,47.0
5,43060,10.0,22,1790.0
5,43360,10.0,22,8.0
5,34258,26.0,22,66.0
5,48121,19.0,22,13.0
5,31309,28.0,22,494.0
5,1240,10.0,29,18427.0
5,43033,11.0,22,20240.0
5,43000,11.0,22,3541.0
5,43005,11.0,22,3093.0
5,43156,11.0,22,1441.0
5,49972,24.0,22,135.0
5,34213,7.0,22,0.0
5,3631,13.0,22,5488.0
5,43176,7.0,22,42.0
5,40640,7.0,22,98.0
5,31690,13.0,22,1243.0
5,48274,24.0,22,10.0
5,34054,6.0,22,1521.0
5,30236,3.0,22,593.0
5,30091,0.0,22,0.0
5,43388,0.0,22,2267.0
5,47886,0.0,22,2579.0
5,49928,1.0,22,0.0
5,2425,32.0,22,56184.0
5,43070,0.0,22,5394.0
5,30189,2.0,22,88.0
5,3687,7.0,22,150.0
5,36618,7.0,22,19.0
5,35227,3.0,22,0.0
5,35516,16.0,22,5234.0
5,30314,16.0,22,936.0
5,31423,6.0,22,23527.0
5,43285,6.0,22,166344.0
5,31031,14.0,22,325.0
5,42434,20.0,22,2455.0
5,40641,20.0,22,554.0
5,44371,2.0,22,7264.0
5,33672,26.0,22,113.0
5,47611,26.0,22,566.0
5,714,26.0,22,335.0
5,31690,28.0,22,213.0
5,73,19.0,11,856.0
5,1144,29.0,22,1354.0
5,31500,2.0,22,710.0
5,34794,2.0,22,7000.0
5,34794,19.0,22,1174.0
5,43246,29.0,22,996.0
5,43192,10.0,22,109.0
5,34211,28.0,22,1247.0
5,5350,2.0,22,919.0
5,43305,11.0,22,4774.0
5,37058,12.0,22,70333.0
5,36275,12.0,22,8186.0
5,32940,7.0,22,3354.0
5,2025,13.0,22,6513.0
5,32263,13.0,22,14.0
5,34226,9.0,22,1105.0
5,32290,7.0,22,32.0
5,34787,7.0,22,1808.0
5,35453,3.0,22,15438.0
5,43059,0.0,22,8805.0
5,32642,0.0,22,813.0
5,6469,16.0,22,1231.0
5,1064,16.0,25,5931.0
5,44859,16.0,22,164.0
5,1230,32.0,25,964.0
5,1232,6.0,25,41044.0
5,31590,6.0,22,277.0
5,33672,14.0,22,107.0
5,36988,14.0,22,73.0
5,43058,20.0,22,5274.0
5,35113,20.0,22,3393.0
5,2233,31.0,22,6319.0
5,36610,27.0,22,29305.0
5,31507,19.0,22,9347.0
5,32864,19.0,22,738.0
5,1700,19.0,22,1219.0
5,43316,29.0,22,6100.0
5,34204,2.0,22,2192.0
5,43204,29.0,22,67.0
5,43136,27.0,22,890.0
5,47332,28.0,22,235.0
5,5380,29.0,22,4528.0
5,37187,28.0,22,6.0
5,43206,10.0,22,103221.0
5,34255,11.0,22,12491.0
5,43178,12.0,22,6832.0
5,46716,24.0,22,142.0
5,30007,24.0,22,149.0
5,7814,5.0,22,3397.0
5,30235,9.0,22,277.0
5,32642,9.0,22,294.0
5,36536,7.0,22,4595.0
5,48893,9.0,22,0.0
5,34769,7.0,22,10.0
5,34258,13.0,22,90.0
5,1687,24.0,22,824.0
5,43201,6.0,22,40.0
5,30314,3.0,22,1763.0
5,30555,3.0,22,1537.0
5,31514,0.0,22,1803.0
5,31711,0.0,22,42.0
5,36440,2.0,22,5150.0
5,32999,19.0,22,4503.0
5,41921,11.0,22,22.0
5,37221,12.0,22,10.0
5,49810,17.0,22,61.0
5,34056,32.0,22,141.0
5,35113,32.0,22,127.0
5,46876,6.0,22,2812.0
5,48019,14.0,22,60.0
5,33734,14.0,22,262.0
5,1240,20.0,29,46138.0
5,30554,2.0,22,546.0
5,42110,28.0,22,2981.0
5,1126,19.0,1,16.0
5,739,29.0,22,9.0
5,32142,19.0,22,96.0
5,31184,10.0,22,3422.0
5,43169,26.0,22,60.0
5,30571,27.0,22,1139.0
5,4280,19.0,22,855.0
5,31586,16.0,22,255.0
5,31511,10.0,22,260.0
5,30569,10.0,22,4456.0
5,47332,5.0,22,3511.0
5,43231,11.0,22,6272.0
5,6645,12.0,22,327.0
5,31467,12.0,22,3241.0
5,31502,12.0,22,441.0
5,37426,24.0,22,55.0
5,35977,11.0,22,17.0
5,47611,7.0,22,110.0
5,45111,13.0,22,7546.0
5,31588,13.0,22,123.0
5,9217,9.0,22,4340.0
5,45182,9.0,22,7.0
5,43027,7.0,22,1006.0
5,37014,7.0,22,172.0
5,37005,24.0,22,2025.0
5,45567,24.0,22,44.0
5,43014,13.0,22,1485.0
5,160,3.0,9,54.0
5,43307,3.0,22,115920.0
5,34053,14.0,22,7728.0
5,36806,6.0,22,6.0
5,34389,32.0,22,34.0
5,35439,29.0,22,34.0
5,37232,5.0,22,0.0
5,36886,9.0,22,192.0
5,46298,17.0,22,1980.0
5,141,16.0,10,139.0
5,37272,1.0,22,1337.0
5,48077,32.0,22,537.0
5,2025,6.0,22,6996.0
5,31719,14.0,22,1874.0
5,45447,20.0,22,1693.0
5,1120,26.0,22,2993.0
5,1238,26.0,29,3077.0
5,1150,28.0,22,20538.0
5,43068,28.0,22,7003.0
5,43038,27.0,22,638.0
5,31033,27.0,22,6.0
5,35453,27.0,22,98.0
5,3977,19.0,22,60.0
5,46716,29.0,22,836.0
5,34915,26.0,22,16.0
5,31580,26.0,22,19.0
5,43062,28.0,22,108.0
5,35455,19.0,22,270.0
5,1250,10.0,25,10382.0
5,30551,10.0,22,50.0
5,46876,5.0,22,34150.0
5,43204,11.0,22,26186.0
5,43183,24.0,22,5459.0
5,43158,12.0,22,320.0
5,31782,7.0,22,365.0
5,30555,9.0,22,583.0
5,43186,7.0,22,1696.0
5,33871,24.0,22,28.0
5,2665,3.0,22,16431.0
5,48421,3.0,22,8860.0
5,42869,3.0,22,1955.0
5,32962,3.0,22,637.0
5,634,14.0,16,77.0
5,1373,0.0,22,6293.0
5,34054,0.0,22,5062.0
5,49738,0.0,22,266.0
5,34892,5.0,22,4013.0
5,36092,5.0,22,38.0
5,37400,7.0,22,241.0
5,32285,17.0,22,13.0
5,48417,6.0,22,36022.0
5,30549,14.0,22,1108.0
5,1250,20.0,25,35730.0
5,31586,31.0,22,137.0
5,35113,31.0,22,78.0
5,1230,2.0,25,8509.0
5,1242,26.0,16,14768.0
5,2425,26.0,22,101471.0
5,32640,26.0,22,58.0
5,36773,28.0,22,620.0
5,30416,28.0,22,408.0
5,8864,19.0,22,280.0
5,47611,19.0,22,1276.0
5,37356,29.0,22,11.0
5,31310,8.0,22,54157.0
5,43061,8.0,22,28.0
5,31588,19.0,22,60.0
5,34255,29.0,22,168.0
5,43202,10.0,22,37802.0
5,43215,10.0,22,1558.0
5,46716,10.0,22,630.0
5,43201,11.0,22,13677.0
5,36948,5.0,22,178.0
5,40886,24.0,22,638.0
5,32952,7.0,22,244.0
5,30569,7.0,22,2522.0
5,6469,13.0,22,6417.0
5,43121,7.0,22,56.0
5,43192,7.0,22,64.0
5,31187,17.0,22,200.0
5,34204,24.0,22,322.0
5,5380,3.0,22,21228.0
5,5345,0.0,22,1055.0
5,36969,16.0,22,26.0
5,36886,0.0,22,384.0
5,35499,0.0,22,3672.0
5,49739,32.0,22,261.0
5,7724,0.0,22,5071.0
5,779,6.0,22,224.0
5,31307,14.0,22,3220.0
5,36830,1.0,22,51.0
5,30249,2.0,22,1481.0
5,4477,19.0,22,3.0
5,35975,29.0,22,72.0
5,33334,12.0,22,13.0
5,33114,7.0,22,236.0
5,36622,9.0,22,676.0
5,2505,32.0,22,34.0
5,1242,20.0,16,22381.0
5,49765,1.0,22,1570.0
5,32393,20.0,22,1058.0
5,35840,20.0,22,0.0
5,4245,2.0,22,3116.0
5,47336,26.0,22,7314.0
5,32303,27.0,22,1814.0
5,43064,19.0,22,5083.0
5,665,19.0,22,33.0
5,634,29.0,16,16.0
5,5277,29.0,22,30.0
5,43173,2.0,22,4228.0
5,30375,19.0,22,823.0
5,43156,10.0,22,1952.0
5,4270,27.0,22,63.0
5,30252,5.0,22,836.0
5,33244,5.0,22,152.0
5,43222,10.0,22,584.0
5,35785,11.0,22,25.0
5,35142,11.0,22,1469.0
5,42086,5.0,22,1145.0
5,35113,12.0,22,2506.0
5,43175,12.0,22,193.0
5,34178,5.0,22,22721.0
5,42434,7.0,22,2541.0
5,44285,7.0,22,37.0
5,1120,9.0,22,8932.0
5,41843,13.0,22,6615.0
5,1187,13.0,22,130.0
5,35142,9.0,22,2462.0
5,34206,13.0,22,13606.0
5,43255,13.0,22,153.0
5,1250,3.0,25,72881.0
5,1309,3.0,22,34271.0
5,8768,0.0,22,2.0
5,32222,0.0,22,99.0
5,35989,1.0,22,264.0
5,48117,32.0,22,313.0
5,30385,1.0,22,5227.0
5,43183,10.0,22,1115.0
5,46083,17.0,22,611.0
5,46226,17.0,22,1346.0
5,30214,6.0,22,991.0
5,32864,14.0,22,371.0
5,30214,20.0,22,398.0
5,1212,31.0,22,2508.0
5,1150,2.0,22,122523.0
5,35228,2.0,22,7.0
5,1220,28.0,22,1498.0
5,42434,19.0,22,4542.0
5,40447,19.0,22,6087.0
5,32959,19.0,22,408.0
5,2505,19.0,22,34.0
5,3978,8.0,22,387.0
5,43027,2.0,22,1895.0
5,31309,19.0,22,2053.0
5,4270,28.0,22,521.0
5,42089,28.0,22,128.0
5,43061,28.0,22,6.0
5,43274,5.0,22,18031.0
5,34206,11.0,22,53926.0
5,43129,11.0,22,928.0
5,31198,11.0,22,532.0
5,7761,12.0,22,415.0
5,30415,9.0,22,3703.0
5,35141,9.0,22,92.0
5,43037,7.0,22,1287.0
5,34211,9.0,22,415.0
5,1182,9.0,16,0.0
5,34865,13.0,22,11318.0
5,31594,7.0,22,0.0
5,34958,3.0,22,0.0
5,2233,10.0,22,17364.0
5,31307,16.0,22,1805.0
5,43137,0.0,22,122.0
5,36090,32.0,22,104.0
5,42128,0.0,22,11916.0
5,30092,11.0,22,622.0
5,1899,7.0,22,92.0
5,815,9.0,16,6833.0
5,46299,17.0,22,331.0
5,46068,17.0,22,104.0
5,202,16.0,20,1037.0
5,2505,16.0,22,849.0
5,357,16.0,0,642.0
5,35841,16.0,22,933.0
5,32937,6.0,22,1395.0
5,30552,15.0,22,1802.0
5,37355,31.0,22,2.0
5,35526,26.0,22,815.0
5,1687,28.0,22,462.0
5,30813,19.0,22,1902.0
5,43316,8.0,22,9694.0
5,43192,2.0,22,1096.0
5,49860,29.0,22,68.0
5,32838,26.0,22,497.0
5,47332,26.0,22,616.0
5,779,26.0,22,10.0
5,5310,29.0,22,10329.0
5,35895,29.0,22,843.0
5,30549,5.0,22,16682.0
5,36823,11.0,22,2075.0
5,34056,10.0,22,133.0
5,3144,7.0,22,4072.0
5,31310,9.0,22,2338.0
5,1216,13.0,22,42487.0
5,32934,13.0,22,1430.0
5,31590,9.0,22,514.0
5,35144,24.0,22,85.0
5,1182,24.0,16,1576.0
5,31470,13.0,22,810.0
5,34785,24.0,22,1622.0
5,43190,6.0,22,212.0
5,31298,3.0,22,4172.0
5,30531,3.0,22,16321.0
5,33246,3.0,22,27.0
5,34867,14.0,22,422.0
5,44859,14.0,22,104.0
5,49928,10.0,22,0.0
5,40639,32.0,22,450.0
5,5917,1.0,22,45.0
5,34084,10.0,22,105.0
5,30694,9.0,22,433.0
5,303,16.0,26,1900.0
5,35453,32.0,22,2615.0
5,43064,6.0,22,6938.0
5,43058,14.0,22,12916.0
5,43084,14.0,22,1297.0
5,1160,20.0,22,5981.0
5,32363,20.0,22,0.0
5,43069,2.0,22,131045.0
5,35516,26.0,22,245.0
5,35107,28.0,22,382.0
5,48694,27.0,22,89.0
5,31467,8.0,22,3561.0
5,44285,29.0,22,46.0
5,35145,29.0,22,3845.0
5,33261,29.0,22,123.0
5,43220,26.0,22,20.0
5,2261,2.0,22,2616.0
5,33678,28.0,22,30.0
5,32933,10.0,22,37.0
5,34204,5.0,22,3586.0
5,30569,11.0,22,10996.0
5,31467,11.0,22,1859.0
5,36537,12.0,22,6170.0
5,34226,12.0,22,1077.0
5,43202,24.0,22,6061.0
5,34056,7.0,22,269.0
5,36823,7.0,22,318.0
5,35051,9.0,22,10.0
5,5430,7.0,22,2305.0
5,43203,13.0,22,971.0
5,42434,24.0,22,1018.0
5,35132,17.0,22,1222.0
5,48374,24.0,22,22.0
5,31720,10.0,22,6.0
5,34867,0.0,22,7908.0
5,49988,0.0,22,342.0
5,31307,6.0,22,3228.0
5,36194,14.0,22,2.0
5,106,31.0,2,38.0
5,151,9.0,7,372.0
5,31170,13.0,22,1737.0
5,36089,9.0,22,1369.0
5,31719,32.0,22,4.0
5,35144,6.0,22,3583.0
5,36598,15.0,22,582.0
5,3919,31.0,22,137.0
5,36910,31.0,22,76.0
5,45447,1.0,22,12094.0
5,30946,27.0,22,5.0
5,35113,27.0,22,694.0
5,1039,27.0,22,93.0
5,43285,19.0,22,44119.0
5,40447,8.0,22,11146.0
5,34768,8.0,22,374.0
5,31423,8.0,22,3026.0
5,34915,2.0,22,426.0
5,32838,29.0,22,420.0
5,1182,10.0,16,6603.0
5,43083,26.0,22,0.0
5,31089,2.0,22,1414.0
5,31582,2.0,22,61.0
5,43200,5.0,22,42777.0
5,37426,11.0,22,68.0
5,5710,5.0,22,128.0
5,43178,10.0,22,182.0
5,31512,12.0,22,3863.0
5,44102,24.0,22,16978.0
5,37210,24.0,22,183.0
5,35052,24.0,22,334.0
5,30562,1.0,22,30.0
5,37005,1.0,22,48483.0
5,45306,0.0,22,359.0
5,35632,6.0,22,288.0
5,34206,2.0,22,6959.0
5,32311,10.0,22,30878.0
5,43181,12.0,22,1647.0
5,151,7.0,7,156.0
5,46114,17.0,22,734.0
5,3631,16.0,22,8518.0
5,30572,32.0,22,24039.0
5,1160,14.0,22,9837.0
5,37210,20.0,22,923.0
5,31586,20.0,22,10.0
5,6490,1.0,22,7489.0
5,44292,2.0,22,60.0
5,32846,2.0,22,191.0
5,1700,2.0,22,6495.0
5,30552,28.0,22,2406.0
5,43274,27.0,22,4515.0
5,48417,19.0,22,8524.0
5,31514,19.0,22,1800.0
5,43180,19.0,22,107.0
5,44088,10.0,22,7.0
5,35247,10.0,22,97.0
5,635,16.0,25,325.0
5,3144,10.0,22,1139.0
5,43061,10.0,22,1216.0
5,43246,5.0,22,10796.0
5,33672,11.0,22,118.0
5,49944,11.0,22,43.0
5,48996,5.0,22,1121.0
5,43195,7.0,22,19.0
5,48421,13.0,22,2702.0
5,34865,9.0,22,16448.0
5,4234,3.0,22,95.0
